node_id,PtID,log,lat
4159.0,286946,-84.53245392,42.65715998
4160.0,286949,-84.53243133,42.68493027
4161.0,286951,-84.53242253,42.66501123
4162.0,286955,-84.53239933,42.66607618
4163.0,286956,-84.53238902,42.72562328
4164.0,286957,-84.53238155,42.65017473
4165.0,286962,-84.53231882,42.75937441
4166.0,286963,-84.53229784,42.75372493
4167.0,286968,-84.53224577,42.65676903
4168.0,286969,-84.53224378,42.70598794
4169.0,286971,-84.53219224,42.75025393
4170.0,286972,-84.53219175,42.74858157
4171.0,286973,-84.53217089,42.75176015
4172.0,286977,-84.53213469,42.65476922
4173.0,286979,-84.53207688,42.74227045
4174.0,286980,-84.53207019,42.74090537
4175.0,286981,-84.53206918,42.74355776
4176.0,286982,-84.53205398,42.74629331
4177.0,286983,-84.53203962,42.65420094
4178.0,286984,-84.53203455,42.66184134
4179.0,286985,-84.53203307,42.6579289
4180.0,286987,-84.53201059,42.65902422
4181.0,286988,-84.53200882,42.65852811
4182.0,286991,-84.53196624,42.71956837
4183.0,286992,-84.5319622,42.72255237
4184.0,286994,-84.53195158,42.65755479
4185.0,286995,-84.53194745,42.65554354
4186.0,286996,-84.53194438,42.72104825
4187.0,286997,-84.53193882,42.72555302
4188.0,286998,-84.53193492,42.67386281
4189.0,286999,-84.53192542,42.65410294
4190.0,287001,-84.53191331,42.72404724
4191.0,287002,-84.53188261,42.70823985
4192.0,287003,-84.53188218,42.70684937
4193.0,287004,-84.53187277,42.71068031
4194.0,287005,-84.53186091,42.70947818
4195.0,287007,-84.53183406,42.71193418
4196.0,287008,-84.53182698,42.7323517
4197.0,287009,-84.53182669,42.73115996
4198.0,287016,-84.5317501,42.74047786
4199.0,287017,-84.53173817,42.71351164
4200.0,287023,-84.5316608,42.71589659
4201.0,287028,-84.5316163,42.74607034
4202.0,287030,-84.53157978,42.74858657
4203.0,287032,-84.53157045,42.65976965
4204.0,287034,-84.53155053,42.65693739
4205.0,287036,-84.53154142,42.74047875
4206.0,287037,-84.53154,42.73987582
4207.0,287038,-84.53153885,42.66360927
4208.0,287039,-84.53152898,42.65659006
4209.0,287040,-84.53152703,42.73858964
4210.0,287044,-84.53148513,42.73925683
4211.0,287049,-84.53146221,42.65553264
4212.0,287050,-84.53145382,42.65477947
4213.0,287055,-84.53139761,42.7271338
4214.0,287067,-84.53128237,42.65600044
4215.0,287068,-84.5312642,42.73361497
4216.0,287070,-84.53125490000001,42.73476105
4217.0,287073,-84.53123231,42.73587623
4218.0,287075,-84.5312214,42.73639629
4219.0,287079,-84.53115419,42.74691244
4220.0,287086,-84.53101852,42.74858835
4221.0,287088,-84.5309961,42.75494527
4222.0,287089,-84.53099431,42.75176556
4223.0,287092,-84.53098708,42.66610277
4224.0,287094,-84.53098103,42.75024449
4225.0,287095,-84.53098055,42.669242499999996
4226.0,287096,-84.53097684,42.75372924
4227.0,287097,-84.53097541,42.66362001
4228.0,287102,-84.53089913,42.72665337
4229.0,287103,-84.53089287,42.73927595
4230.0,287104,-84.53089196,42.73987487
4231.0,287105,-84.53089105,42.74048149
4232.0,287108,-84.53085368,42.65778318
4233.0,287109,-84.53083645,42.71946888
4234.0,287110,-84.53081129,42.72255633
4235.0,287111,-84.53080909,42.72105941
4236.0,287113,-84.5308046,42.72404783
4237.0,287114,-84.53080200000001,42.72555853
4238.0,287116,-84.53078709,42.74226181
4239.0,287119,-84.53077977,42.74089422
4240.0,287120,-84.53077963,42.7435052
4241.0,287122,-84.53076821,42.74564651
4242.0,287123,-84.53075049,42.65493544
4243.0,287124,-84.53074985,42.72639337
4244.0,287127,-84.53074165,42.65609414
4245.0,287129,-84.53072549,42.73114905
4246.0,287130,-84.53072534,42.73235114
4247.0,287135,-84.53067881,42.74775763
4248.0,287140,-84.53064648,42.67826741
4249.0,287142,-84.5306442,42.65969781
4250.0,287154,-84.5305713,42.65811528
4251.0,287157,-84.53055135,42.76061359
4252.0,287159,-84.53051692,42.72689716
4253.0,287160,-84.53051203,42.73863504
4254.0,287162,-84.53050169,42.75175515
4255.0,287165,-84.53048983,42.72656788
4256.0,287166,-84.53047758,42.73927583
4257.0,287168,-84.53047106,42.74048326
4258.0,287169,-84.53046882,42.74089832
4259.0,287172,-84.53045789,42.71193009
4260.0,287173,-84.53044818,42.7140194
4261.0,287174,-84.53043317,42.65995398
4262.0,287176,-84.53041425,42.75373315
4263.0,287177,-84.53041195,42.72747366
4264.0,287179,-84.53039285,42.74859325
4265.0,287205,-84.53014086,42.65850705
4266.0,287206,-84.53012847,42.74637957
4267.0,287209,-84.5300808,42.7299423
4268.0,287216,-84.53002661,42.76097887
4269.0,287226,-84.52997477,42.76267103
4270.0,287227,-84.52997239,42.76252205
4271.0,287228,-84.5299713,42.66924012
4272.0,287229,-84.52996939,42.66609048
4273.0,287231,-84.52996429,42.66359651
4274.0,287235,-84.52992917,42.7615277
4275.0,287236,-84.52992506,42.76071906
4276.0,287239,-84.52990704,42.65675079
4277.0,287241,-84.52989461,42.69012965
4278.0,287242,-84.52989181,42.65790944
4279.0,287243,-84.52988391,42.65507685
4280.0,287247,-84.52983807,42.7422677
4281.0,287248,-84.52982282,42.74343553
4282.0,287249,-84.52981981,42.74515528
4283.0,287252,-84.52978083,42.74090618
4284.0,287256,-84.52973557,42.72107158
4285.0,287257,-84.52972986,42.71973502
4286.0,287258,-84.52972405,42.72406036
4287.0,287259,-84.52971325,42.72257535
4288.0,287262,-84.52970138,42.72546074
4289.0,287266,-84.5296794,42.76075599
4290.0,287267,-84.5296696,42.76099345
4291.0,287272,-84.52965304,42.73000825
4292.0,287273,-84.52964649,42.690133
4293.0,287274,-84.5296452,42.72746035
4294.0,287275,-84.52964305,42.73114937
4295.0,287278,-84.52962922,42.72677348
4296.0,287279,-84.5296234,42.72689742
4297.0,287280,-84.52962249,42.73361054
4298.0,287281,-84.52962008,42.73234199
4299.0,287282,-84.52961896,42.72848644
4300.0,287283,-84.5296125,42.72873935
4301.0,287292,-84.52949351,42.68299641
4302.0,287293,-84.52948228,42.65904921
4303.0,287294,-84.52945935,42.66286452
4304.0,287295,-84.52945327,42.65554053
4305.0,287296,-84.52945036,42.67625382
4306.0,287297,-84.52944559999999,42.65477208
4307.0,287298,-84.52943554,42.65612008
4308.0,287309,-84.52934016,42.65673807
4309.0,287318,-84.5291723,42.74693593
4310.0,287319,-84.52916476,42.71192375
4311.0,287321,-84.52915512,42.65842423
4312.0,287322,-84.52914914,42.747777
4313.0,287323,-84.52914762,42.68510185
4314.0,287325,-84.52914177,42.68475585
4315.0,287326,-84.52913311,42.74609103
4316.0,287328,-84.52910846,42.73361501
4317.0,287329,-84.52910519,42.76075535
4318.0,287332,-84.52909397,42.65729383
4319.0,287333,-84.52907294,42.73474908
4320.0,287334,-84.52906361,42.7358816
4321.0,287335,-84.52905501,42.65790548
4322.0,287337,-84.52904514,42.76268071
4323.0,287344,-84.52894559999999,42.66923292
4324.0,287345,-84.52894413,42.6558893
4325.0,287348,-84.52892938,42.6660842
4326.0,287349,-84.52892755,42.65126606
4327.0,287351,-84.52892233,42.66376461
4328.0,287354,-84.52889303,42.7119171
4329.0,287364,-84.52883238,42.65673722
4330.0,287366,-84.52880597,42.65499374
4331.0,287379,-84.52873678,42.66199547
4332.0,287383,-84.52871145,42.65921579
4333.0,287387,-84.52867475,42.72615084
4334.0,287391,-84.52863599999999,42.71972605
4335.0,287392,-84.52863164,42.65729046
4336.0,287393,-84.52862905,42.68299072
4337.0,287399,-84.52859871,42.7210883
4338.0,287402,-84.52858813,42.72257996
4339.0,287408,-84.52856047,42.72394544
4340.0,287410,-84.52855419,42.65790087
4341.0,287414,-84.52853164,42.72744831
4342.0,287417,-84.52851624,42.73115825
4343.0,287418,-84.52851282,42.73235118
4344.0,287419,-84.52851171,42.72872058
4345.0,287420,-84.52850557,42.73361747
4346.0,287422,-84.52850408,42.73002311
4347.0,287427,-84.52849466,42.69740889
4348.0,287429,-84.52847776,42.74227513
4349.0,287430,-84.5284687,42.69491248
4350.0,287431,-84.52846522,42.65860188
4351.0,287433,-84.5284635,42.74333075
4352.0,287438,-84.52843625,42.6660875
4353.0,287439,-84.52843145,42.66390699
4354.0,287444,-84.52838202,42.72648585
4355.0,287461,-84.52833865,42.69954893
4356.0,287473,-84.5282921,42.69013389
4357.0,287475,-84.52828726,42.65474911
4358.0,287480,-84.52826114,42.69356342
4359.0,287481,-84.52825082,42.74610114
4360.0,287515,-84.52807009,42.74693777
4361.0,287516,-84.52806022,42.74777347
4362.0,287522,-84.52800353,42.662947100000004
4363.0,287523,-84.52799198,42.75540969
4364.0,287525,-84.52797073,42.67376197
4365.0,287528,-84.52796208,42.66773043
4366.0,287529,-84.52795632,42.66922217
4367.0,287535,-84.52787311,42.69953305
4368.0,287538,-84.52783923,42.74365356
4369.0,287556,-84.52768726,42.6547438
4370.0,287560,-84.52764436,42.74327485
4371.0,287562,-84.52762732,42.69952467
4372.0,287571,-84.52757037,42.66197546
4373.0,287574,-84.52754959999999,42.72632514
4374.0,287579,-84.52746592,42.74470215
4375.0,287580,-84.52740255,42.719507
4376.0,287581,-84.52740234,42.72108652
4377.0,287590,-84.52732038,42.72744497
4378.0,287591,-84.52730899,42.73114686
4379.0,287592,-84.52730819,42.69951379
4380.0,287595,-84.52729247,42.73002159
4381.0,287596,-84.52728752,42.73364607
4382.0,287598,-84.52728297,42.72872551
4383.0,287600,-84.52727297,42.736442499999995
4384.0,287602,-84.52726981,42.7358494
4385.0,287603,-84.52726978,42.7347611
4386.0,287610,-84.5272034,42.66017483
4387.0,287613,-84.52715853,42.68298102
4388.0,287615,-84.52715213,42.75540559
4389.0,287618,-84.52713374,42.75802447
4390.0,287620,-84.52713229999999,42.69950779
4391.0,287626,-84.52707413,42.69174424
4392.0,287627,-84.5270726,42.69485891
4393.0,287628,-84.52707209,42.69356892
4394.0,287629,-84.52706935,42.69600094
4395.0,287630,-84.5270552,42.69739485
4396.0,287636,-84.52696941,42.68156295
4397.0,287641,-84.52695094,42.74322753
4398.0,287646,-84.5269049,42.66769826
4399.0,287666,-84.52672456,42.69848627
4400.0,287669,-84.52668044,42.68140613
4401.0,287670,-84.52667923,42.75802021
4402.0,287678,-84.52659691,42.69953955
4403.0,287680,-84.5265908,42.70348996
4404.0,287701,-84.52635696,42.68405211
4405.0,287702,-84.52634647,42.68298607
4406.0,287725,-84.52619694,42.71950544
4407.0,287726,-84.5261744,42.7211099
4408.0,287729,-84.52614791,42.72258859
4409.0,287731,-84.52613183,42.72583991
4410.0,287732,-84.52611527,42.7247201
4411.0,287734,-84.52610649,42.72872786
4412.0,287736,-84.52610238,42.72746238
4413.0,287737,-84.52608438,42.729999299999996
4414.0,287740,-84.52604733,42.73255741
4415.0,287742,-84.52603463,42.73364056
4416.0,287743,-84.52602018,42.73694276
4417.0,287744,-84.52601475,42.73475852
4418.0,287745,-84.52600418,42.74093301
4419.0,287747,-84.52599848,42.69739692
4420.0,287748,-84.52597074,42.65019717
4421.0,287749,-84.52597038,42.7432237
4422.0,287751,-84.52596313,42.66196718
4423.0,287752,-84.52594647,42.66321986
4424.0,287769,-84.52565278,42.72526701
4425.0,287785,-84.52556566,42.72546088
4426.0,287797,-84.52550633,42.65702518
4427.0,287798,-84.52550351,42.65923407
4428.0,287799,-84.52550222,42.65852827
4429.0,287801,-84.52549631,42.65996472
4430.0,287804,-84.5254829,42.66070457
4431.0,287814,-84.52539087,42.69191007
4432.0,287816,-84.52538581,42.69112318
4433.0,287817,-84.52538442,42.69150595
4434.0,287853,-84.52504676,42.73475609
4435.0,287856,-84.52503319,42.65702532
4436.0,287857,-84.52502443,42.73656997
4437.0,287859,-84.52501293,42.7210976
4438.0,287860,-84.52500707,42.71950927
4439.0,287861,-84.52497164,42.72564312
4440.0,287862,-84.52496748,42.72260071
4441.0,287863,-84.52495155,42.72447414
4442.0,287864,-84.52492917,42.72744694
4443.0,287865,-84.52490728,42.72999738
4444.0,287866,-84.52489521,42.73254769
4445.0,287869,-84.52488006,42.73365524
4446.0,287904,-84.52442556,42.72433982
4447.0,287907,-84.52435996,42.68297173
4448.0,287928,-84.52388677,42.7336495
4449.0,287930,-84.52387843,42.73476112
4450.0,287934,-84.52386226,42.73661379
4451.0,287936,-84.52385195,42.71958403
4452.0,287937,-84.52384262,42.72260670000001
4453.0,287938,-84.52383202,42.72109977
4454.0,287943,-84.52378247,42.72744436
4455.0,287945,-84.52378036,42.76273538
4456.0,287951,-84.52373872,42.72998843
4457.0,287955,-84.52369745,42.73364962
4458.0,287978,-84.5235553,42.66920086
4459.0,287979,-84.5235543,42.67176816
4460.0,287981,-84.52355041,42.65993568
4461.0,287982,-84.52354744,42.66421810000001
4462.0,287985,-84.52354438,42.66450957
4463.0,287986,-84.52354435,42.65648311
4464.0,287989,-84.52354402,42.66195346
4465.0,287991,-84.52354045,42.65922215
4466.0,287992,-84.52354002,42.65850516
4467.0,287993,-84.52353976,42.65702577
4468.0,287994,-84.52353951,42.72379106
4469.0,287995,-84.52353833,42.67321604
4470.0,287996,-84.52353806,42.67442845
4471.0,287998,-84.52353714,42.66066887
4472.0,287999,-84.52352856,42.67551568
4473.0,288000,-84.52352605,42.65471608
4474.0,288005,-84.52351976,42.65224196
4475.0,288007,-84.52351565,42.67654663
4476.0,288009,-84.52351345,42.68174169
4477.0,288027,-84.52347171,42.68296855
4478.0,288030,-84.52345741,42.68450903
4479.0,288031,-84.52345333,42.68429972
4480.0,288035,-84.52343725,42.685593
4481.0,288038,-84.52342795,42.68651908
4482.0,288039,-84.52342475,42.68770037
4483.0,288041,-84.52341564,42.69150309
4484.0,288044,-84.5234082,42.69013162
4485.0,288045,-84.52340519,42.72110232
4486.0,288047,-84.5233995,42.69301572
4487.0,288052,-84.52339407,42.69354591
4488.0,288055,-84.52338907,42.69484858
4489.0,288057,-84.52338173,42.69567709
4490.0,288058,-84.52337984,42.69829812
4491.0,288059,-84.52337454,42.69951586
4492.0,288060,-84.52336807,42.7001148
4493.0,288061,-84.52336575,42.70128595
4494.0,288067,-84.5233577,42.69647693
4495.0,288071,-84.52333996,42.70355817
4496.0,288075,-84.52332737,42.70462734
4497.0,288080,-84.52331211,42.70639741
4498.0,288089,-84.52326445,42.71192445
4499.0,288093,-84.52321674,42.73106082
4500.0,288124,-84.52309223,42.75538568
4501.0,288126,-84.52309116,42.75451832
4502.0,288127,-84.52308755,42.75212441
4503.0,288129,-84.52308609999999,42.7524661
4504.0,288130,-84.5230858,42.74824847
4505.0,288131,-84.52308562,42.762686200000005
4506.0,288132,-84.5230855,42.75728422
4507.0,288133,-84.52308528,42.75393455
4508.0,288134,-84.52308454,42.74324647
4509.0,288138,-84.52307373,42.75804042
4510.0,288139,-84.52307370000001,42.75681951
4511.0,288140,-84.52307144,42.75869845
4512.0,288142,-84.52306744,42.76285567
4513.0,288143,-84.52306369,42.76072621
4514.0,288148,-84.52304437,42.76188455
4515.0,288152,-84.52302429,42.76822485
4516.0,288153,-84.5230238,42.76961919
4517.0,288167,-84.52294527,42.76340483
4518.0,288170,-84.52291143,42.73848705
4519.0,288175,-84.52281731,42.72400599
4520.0,288177,-84.52279091,42.65990343
4521.0,288178,-84.52278649,42.76262843
4522.0,288182,-84.52274467,42.76286644
4523.0,288184,-84.52271349,42.71630583
4524.0,288187,-84.52269456,42.71948985
4525.0,288189,-84.52268903,42.72259559
4526.0,288195,-84.52261311,42.71664036
4527.0,288196,-84.52260945,42.72113116
4528.0,288201,-84.52256318,42.65470966
4529.0,288203,-84.5225472,42.72552344
4530.0,288204,-84.52253337,42.72744394
4531.0,288205,-84.52252828,42.73105298
4532.0,288206,-84.52252006,42.65648814
4533.0,288207,-84.52251969,42.72998632
4534.0,288208,-84.52251364,42.72870163
4535.0,288209,-84.52251131,42.6583354
4536.0,288210,-84.52250294,42.72477132
4537.0,288212,-84.5224777,42.72457335
4538.0,288214,-84.52245595,42.73364169
4539.0,288216,-84.52244634,42.74094767
4540.0,288217,-84.52243915,42.72411498
4541.0,288218,-84.52243714,42.73605371
4542.0,288219,-84.52243488,42.73476029
4543.0,288221,-84.52241958,42.73848461
4544.0,288224,-84.52241489,42.72391261
4545.0,288225,-84.52238422,42.68452597
4546.0,288231,-84.52235652,42.72292137
4547.0,288237,-84.52229506,42.71914544
4548.0,288238,-84.52228954,42.71927885
4549.0,288239,-84.52228307,42.71939185
4550.0,288240,-84.52227046,42.74106053
4551.0,288241,-84.5222686,42.74094578
4552.0,288242,-84.52226664,42.74082399
4553.0,288245,-84.52223081,42.72055226
4554.0,288251,-84.52209614,42.76271565
4555.0,288257,-84.52206494,42.69567844
4556.0,288260,-84.52202804,42.723782
4557.0,288288,-84.52171385,42.75494156
4558.0,288290,-84.52170348,42.75697763
4559.0,288291,-84.52170162,42.75451727
4560.0,288292,-84.52169266,42.75409884
4561.0,288295,-84.52163017,42.68297804
4562.0,288298,-84.52162606,42.75321858
4563.0,288301,-84.52160114,42.690121600000005
4564.0,288302,-84.52157231,42.75131353
4565.0,288303,-84.52157224,42.75226157
4566.0,288304,-84.52156628,42.65957954
4567.0,288308,-84.52151387,42.74827351
4568.0,288310,-84.52150785,42.65649146
4569.0,288312,-84.52150455,42.65832781
4570.0,288313,-84.52149992,42.65470257
4571.0,288321,-84.52139954,42.74314363
4572.0,288322,-84.52139877,42.74341705
4573.0,288324,-84.52139618,42.74328159
4574.0,288335,-84.52132971,42.72573181
4575.0,288336,-84.52132379,42.72743097
4576.0,288337,-84.5213234,42.66081138
4577.0,288344,-84.52129806,42.72868799
4578.0,288345,-84.52128748,42.73106191
4579.0,288347,-84.52127336,42.68297666
4580.0,288348,-84.52126612,42.72998795
4581.0,288349,-84.52125455,42.68559429
4582.0,288351,-84.52124493,42.72485808
4583.0,288357,-84.52119191,42.73363354
4584.0,288361,-84.52117627,42.76275027
4585.0,288363,-84.52116617,42.74833308
4586.0,288365,-84.52115232,42.73603446
4587.0,288366,-84.52115131,42.740933899999995
4588.0,288367,-84.52114624,42.74655799
4589.0,288370,-84.52114167,42.74328775
4590.0,288373,-84.52113977,42.74475773
4591.0,288375,-84.52113597,42.73475067
4592.0,288376,-84.52113489,42.73845912
4593.0,288378,-84.52112425,42.74420388
4594.0,288383,-84.52110156,42.75628057
4595.0,288391,-84.52102173,42.76703559
4596.0,288402,-84.52086494,42.70462457
4597.0,288404,-84.52084442,42.68679598
4598.0,288412,-84.52073105,42.75744586
4599.0,288414,-84.52072804,42.69012562
4600.0,288430,-84.52051917,42.654695600000004
4601.0,288432,-84.52049386,42.65648932
4602.0,288435,-84.52045219,42.74841972
4603.0,288437,-84.52039249,42.65958741
4604.0,288449,-84.52032712,42.66040714
4605.0,288458,-84.52022683,42.75023764
4606.0,288464,-84.520163,42.74842035
4607.0,288465,-84.52015688,42.72471002
4608.0,288473,-84.52008697,42.72573793
4609.0,288474,-84.52008689,42.75126864
4610.0,288475,-84.52008326,42.72871775
4611.0,288476,-84.52008086,42.74841849
4612.0,288477,-84.52007404,42.74869501
4613.0,288478,-84.52006939,42.74657245
4614.0,288479,-84.52005329,42.72998934
4615.0,288481,-84.52002941,42.73105845
4616.0,288482,-84.52002817,42.74476768
4617.0,288483,-84.52000283,42.73603717
4618.0,288485,-84.51999554,42.73845696
4619.0,288486,-84.51999158,42.74329509
4620.0,288487,-84.51998738,42.73363643
4621.0,288488,-84.51998015,42.74093372
4622.0,288492,-84.51989542,42.65876088
4623.0,288499,-84.51980752,42.6921014
4624.0,288514,-84.51972944,42.69525897
4625.0,288517,-84.51968475,42.69645842
4626.0,288521,-84.51966079,42.74842634
4627.0,288527,-84.51957053,42.65207669
4628.0,288529,-84.51956361,42.66095657
4629.0,288533,-84.51951318,42.65648559
4630.0,288535,-84.51950719,42.65469258
4631.0,288559,-84.51913023,42.66576052
4632.0,288561,-84.51912139,42.66010845
4633.0,288564,-84.5190848,42.66095611
4634.0,288565,-84.51908269,42.68763871
4635.0,288566,-84.5190764,42.66195728
4636.0,288574,-84.51902674,42.65187661
4637.0,288582,-84.51899033,42.74985153
4638.0,288584,-84.5189787,42.75011131
4639.0,288585,-84.51897814,42.66550132
4640.0,288586,-84.51896818,42.75214998
4641.0,288587,-84.51896332,42.658734
4642.0,288591,-84.51895981,42.74843943
4643.0,288593,-84.51895283,42.75025603
4644.0,288595,-84.51894606,42.74657094
4645.0,288596,-84.51894412,42.75762442
4646.0,288598,-84.51893968,42.75851939
4647.0,288603,-84.51891042,42.74478301
4648.0,288604,-84.51890007,42.724615
4649.0,288609,-84.51887488,42.72747218
4650.0,288610,-84.51887427,42.7257242
4651.0,288615,-84.51884181,42.72872498
4652.0,288619,-84.51882335,42.72999469
4653.0,288622,-84.51881611,42.73105579999999
4654.0,288623,-84.51880293,42.74331366
4655.0,288625,-84.51879655,42.73364497
4656.0,288626,-84.51879286,42.74092454
4657.0,288628,-84.51878896,42.73846082
4658.0,288629,-84.51878866,42.73602853
4659.0,288638,-84.51867876,42.65721157
4660.0,288639,-84.51867285,42.75306188
4661.0,288640,-84.51866919,42.75111836
4662.0,288646,-84.5186433,42.69673068
4663.0,288650,-84.51862869,42.75984079
4664.0,288651,-84.51862832,42.65648385
4665.0,288656,-84.51860767,42.65468133
4666.0,288658,-84.51860202,42.65523029999999
4667.0,288690,-84.51846699,42.69005766
4668.0,288712,-84.51834512,42.75189561
4669.0,288716,-84.51833561,42.75392344
4670.0,288717,-84.51832902,42.7046399
4671.0,288737,-84.51816523,42.75234755
4672.0,288749,-84.51803875,42.72403799
4673.0,288752,-84.51800223,42.75478687
4674.0,288753,-84.51798485,42.75277904
4675.0,288754,-84.51797370000001,42.70138741
4676.0,288760,-84.51794068,42.70007168
4677.0,288767,-84.51788511,42.72493247
4678.0,288772,-84.51782752,42.70291723
4679.0,288773,-84.51782468,42.7031785
4680.0,288776,-84.51780931,42.74656826
4681.0,288777,-84.51780876,42.70464352
4682.0,288781,-84.51779998,42.75324797
4683.0,288782,-84.5177915,42.65526769
4684.0,288783,-84.51779127,42.69953045
4685.0,288789,-84.51777658,42.7536989
4686.0,288793,-84.51776061,42.74423144
4687.0,288796,-84.51775169,42.74844842
4688.0,288797,-84.51775098,42.76704768
4689.0,288798,-84.51774859999999,42.7447902
4690.0,288799,-84.51774664,42.76524778
4691.0,288802,-84.51774259,42.76461522
4692.0,288806,-84.51773565,42.76353105
4693.0,288809,-84.51773219,42.76277237
4694.0,288810,-84.51772695,42.76161623
4695.0,288811,-84.51772097,42.7607467
4696.0,288812,-84.51771812,42.65874693
4697.0,288825,-84.51768633,42.71189871
4698.0,288831,-84.51764312,42.72748083
4699.0,288834,-84.51762114,42.72870699
4700.0,288836,-84.51761094,42.72999134
4701.0,288838,-84.51760241,42.73106143
4702.0,288842,-84.51757599,42.73846534
4703.0,288843,-84.51757548,42.74091871
4704.0,288844,-84.51756490000001,42.73603613
4705.0,288845,-84.51755751,42.7433276
4706.0,288846,-84.51754866,42.73364714
4707.0,288852,-84.51752205,42.7567206
4708.0,288866,-84.51738143,42.75579303
4709.0,288869,-84.5173652,42.75550324
4710.0,288870,-84.51733755,42.75460044
4711.0,288879,-84.51716271,42.68293783
4712.0,288882,-84.51707503,42.69295733
4713.0,288893,-84.51696377,42.75918013
4714.0,288896,-84.51694883,42.70464658
4715.0,288897,-84.51694879,42.76277437
4716.0,288901,-84.51689864,42.76353218
4717.0,288904,-84.51689264,42.75847637
4718.0,288911,-84.5168571,42.66196832
4719.0,288916,-84.51680186,42.65705455
4720.0,288918,-84.5167846,42.65254729
4721.0,288921,-84.51677153,42.65288232
4722.0,288931,-84.51671641,42.66173291
4723.0,288932,-84.51669986,42.75087856
4724.0,288933,-84.51669721,42.65696205
4725.0,288935,-84.51668009,42.75017089
4726.0,288936,-84.51667978,42.76162214
4727.0,288937,-84.51667622,42.74844576
4728.0,288938,-84.51666463,42.74916626
4729.0,288940,-84.51665161,42.76277594
4730.0,288941,-84.51664189,42.75397537
4731.0,288952,-84.51656921,42.72464625
4732.0,288953,-84.5165688,42.74658405
4733.0,288956,-84.51655565,42.658967100000005
4734.0,288959,-84.5165316,42.70006508
4735.0,288960,-84.51652953,42.69826725
4736.0,288961,-84.51652627,42.704640500000004
4737.0,288966,-84.51649211,42.75606567
4738.0,288973,-84.51643825,42.72745509
4739.0,288977,-84.51643008,42.65711307
4740.0,288979,-84.51641425,42.72870027
4741.0,288980,-84.51641339,42.72999438
4742.0,288983,-84.51640387,42.73106781
4743.0,288988,-84.51635197,42.74091007
4744.0,288989,-84.51634923,42.73846653
4745.0,288990,-84.51634522,42.73602647
4746.0,288992,-84.51634139,42.73364037
4747.0,288993,-84.51633871,42.75373325
4748.0,288997,-84.51629426,42.75671004
4749.0,289000,-84.51627621,42.75760016
4750.0,289002,-84.51627485,42.74332017
4751.0,289010,-84.51619133,42.70547162
4752.0,289019,-84.51602951,42.68836869
4753.0,289027,-84.51599203,42.65521326
4754.0,289031,-84.51597395,42.65468734
4755.0,289034,-84.51593368,42.72745064
4756.0,289043,-84.51589905,42.6957577
4757.0,289045,-84.51587323,42.69670188
4758.0,289046,-84.51587247,42.72432925
4759.0,289052,-84.51576221,42.75261864
4760.0,289054,-84.51573805,42.75178338
4761.0,289059,-84.51572036,42.75086449
4762.0,289073,-84.51550318,42.76277945
4763.0,289074,-84.51549898,42.76162413
4764.0,289076,-84.51548832,42.72432735
4765.0,289077,-84.51548716,42.76074589
4766.0,289079,-84.51548304,42.68353781
4767.0,289093,-84.51530973,42.74842146
4768.0,289097,-84.51528733,42.74660627
4769.0,289099,-84.5152803,42.72404164
4770.0,289100,-84.5152767,42.65145309
4771.0,289101,-84.51526518,42.72366264
4772.0,289102,-84.51526489,42.74090109
4773.0,289104,-84.51525974,42.74333054
4774.0,289105,-84.51525323,42.7445572
4775.0,289106,-84.51524319,42.74558889
4776.0,289110,-84.51520147,42.72727766
4777.0,289111,-84.515198,42.72768836
4778.0,289112,-84.5151838,42.72573391
4779.0,289113,-84.51516984,42.72998528
4780.0,289114,-84.51516662,42.74090196
4781.0,289115,-84.51516506,42.72870558
4782.0,289117,-84.51513819,42.651000599999996
4783.0,289118,-84.51512636,42.731065
4784.0,289119,-84.51511428,42.65074875
4785.0,289128,-84.51508798,42.73603501
4786.0,289129,-84.51508612,42.73544181
4787.0,289130,-84.51508588,42.73846539
4788.0,289132,-84.5150806,42.73364047
4789.0,289133,-84.51508024,42.73641655
4790.0,289135,-84.51506329,42.73758651
4791.0,289140,-84.51502481,42.74049787
4792.0,289141,-84.51501604,42.69254956
4793.0,289144,-84.51500948,42.72513587
4794.0,289146,-84.51499989,42.69334933
4795.0,289151,-84.51498513,42.70463082
4796.0,289155,-84.5149819,42.70299981
4797.0,289156,-84.51498046,42.75406891
4798.0,289157,-84.51497915,42.70039864
4799.0,289159,-84.51497468,42.69827372
4800.0,289161,-84.51497266,42.69785718
4801.0,289175,-84.51488714,42.74090442
4802.0,289177,-84.51487154,42.65002872
4803.0,289181,-84.5148486,42.68377998
4804.0,289186,-84.51478677,42.68541189
4805.0,289190,-84.51475450000001,42.75085694
4806.0,289214,-84.51456705,42.73363648
4807.0,289215,-84.51454016,42.76162885
4808.0,289216,-84.51453943,42.76277122
4809.0,289218,-84.51453589,42.687217600000004
4810.0,289222,-84.51438121,42.74581348
4811.0,289223,-84.51436879,42.76354188
4812.0,289225,-84.51432136,42.76277093
4813.0,289226,-84.51430198,42.76354318
4814.0,289233,-84.51426434,42.74090525
4815.0,289234,-84.51425727,42.74332319
4816.0,289236,-84.51424315,42.65003298
4817.0,289244,-84.51416873,42.70464579
4818.0,289245,-84.51413678,42.69226587
4819.0,289246,-84.51413173,42.70609603
4820.0,289257,-84.51405177,42.74841643
4821.0,289258,-84.51404022,42.74661015
